0.006061363,693
0.005613431,694
0.005195634,695
0.004806189,696
0.004443398,697
0.004105648,698
0.003791406,699
0.003499218,700
0.003227705,701
0.002975561,702
0.002741548,703
0.002524498,704
0.002323305,705
0.002136926,706
0.001964378,707
0.001804731,708
0.001657113,709
0.001520701,710
0.001394722,711
0.00127845,712
0.001171202,713
0.001072339,714
0.00098126,715
0.000897405,716
0.000820248,717
0.000749297,718
0.000684092,719
0.000624205,720
0.000569236,721
0.000518811,722
0.000472583,723
0.000430229,724
0.000391447,725
0.000355958,726
0.000323501,727
0.000293836,728
0.000266739,729
0.000242003,730
0.000219436,731
0.000198859,732
0.000180109,733
0.000163034,734
0.000147493,735
0.000133358,736
0.000120508,737
0.000108835,738
9.82E-05,739
8.86E-05,740
7.99E-05,741
7.20E-05,742
6.48E-05,743
5.84E-05,744
5.25E-05,745
4.72E-05,746
4.24E-05,747
3.81E-05,748
3.42E-05,749
3.07E-05,750
2.75E-05,751
2.46E-05,752
2.20E-05,753
1.97E-05,754
1.76E-05,755
1.58E-05,756
1.41E-05,757
1.26E-05,758
1.12E-05,759
1.00E-05,760
8.93E-06,761
7.95E-06,762
7.08E-06,763
6.30E-06,764
5.60E-06,765
4.98E-06,766
4.42E-06,767
3.93E-06,768
3.48E-06,769
3.09E-06,770
2.74E-06,771
2.43E-06,772
2.15E-06,773
1.90E-06,774
1.68E-06,775
1.48E-06,776
1.31E-06,777
1.16E-06,778
1.02E-06,779
9.00E-07,780
7.93E-07,781
6.99E-07,782
6.15E-07,783
5.41E-07,784
4.76E-07,785
4.18E-07,786
3.67E-07,787
3.22E-07,788
2.83E-07,789
2.48E-07,790
2.17E-07,791
1.90E-07,792
1.66E-07,793
1.46E-07,794
1.27E-07,795
1.11E-07,796
9.71E-08,797
8.48E-08,798
7.39E-08,799
6.44E-08,800
5.61E-08,801
4.89E-08,802
4.25E-08,803
3.70E-08,804
3.22E-08,805
2.79E-08,806
2.43E-08,807
2.11E-08,808
1.83E-08,809
1.58E-08,810
1.37E-08,811
1.19E-08,812
1.03E-08,813
8.88E-09,814
7.68E-09,815
6.63E-09,816
5.72E-09,817
4.94E-09,818
4.26E-09,819
3.67E-09,820
3.16E-09,821
2.72E-09,822
2.34E-09,823
2.01E-09,824
1.73E-09,825
1.49E-09,826
1.28E-09,827
1.09E-09,828
9.38E-10,829
8.04E-10,830
6.89E-10,831
5.89E-10,832
5.04E-10,833
4.31E-10,834
3.68E-10,835
3.15E-10,836
2.69E-10,837
2.29E-10,838
1.95E-10,839
1.66E-10,840
1.42E-10,841
1.21E-10,842
1.03E-10,843
8.72E-11,844
7.41E-11,845
6.29E-11,846
5.34E-11,847
4.53E-11,848
3.84E-11,849
3.25E-11,850
2.75E-11,851
2.33E-11,852
1.97E-11,853
1.67E-11,854
1.41E-11,855
1.19E-11,856
1.00E-11,857
8.46E-12,858
7.13E-12,859
6.00E-12,860
5.05E-12,861
4.25E-12,862
3.58E-12,863
3.01E-12,864
2.52E-12,865
2.12E-12,866
1.78E-12,867
1.49E-12,868
1.25E-12,869
1.05E-12,870
8.76E-13,871
7.33E-13,872
6.13E-13,873
5.12E-13,874
4.28E-13,875
3.57E-13,876
2.98E-13,877
2.48E-13,878
2.07E-13,879
1.72E-13,880
1.43E-13,881
1.19E-13,882
9.92E-14,883
8.25E-14,884
6.85E-14,885
5.68E-14,886
4.71E-14,887
3.91E-14,888
3.24E-14,889
2.68E-14,890
2.22E-14,891
1.84E-14,892
1.52E-14,893
1.25E-14,894
1.04E-14,895
8.54E-15,896
7.05E-15,897
5.81E-15,898
4.78E-15,899
3.94E-15,900
3.24E-15,901
2.67E-15,902
2.19E-15,903
1.80E-15,904
1.48E-15,905
1.21E-15,906
9.95E-16,907
8.15E-16,908
6.68E-16,909
5.47E-16,910
4.47E-16,911
3.66E-16,912
2.99E-16,913
2.44E-16,914
1.99E-16,915
1.63E-16,916
1.33E-16,917
1.08E-16,918
8.80E-17,919
7.16E-17,920
5.83E-17,921
4.74E-17,922
3.85E-17,923
3.13E-17,924
2.54E-17,925
2.06E-17,926
1.67E-17,927
1.35E-17,928
1.10E-17,929
8.87E-18,930
7.17E-18,931
5.80E-18,932
4.69E-18,933
3.78E-18,934
3.05E-18,935
2.46E-18,936
1.99E-18,937
1.60E-18,938
1.29E-18,939
1.04E-18,940
8.34E-19,941
6.71E-19,942
5.39E-19,943
4.33E-19,944
3.47E-19,945
2.78E-19,946
2.23E-19,947
1.79E-19,948
1.43E-19,949
1.15E-19,950
9.16E-20,951
7.32E-20,952
5.85E-20,953
4.67E-20,954
3.73E-20,955
2.97E-20,956
2.37E-20,957
1.89E-20,958
1.50E-20,959
1.19E-20,960
9.50E-21,961
7.55E-21,962
6.00E-21,963
4.76E-21,964
3.78E-21,965
2.99E-21,966
2.37E-21,967
1.88E-21,968
1.49E-21,969
1.18E-21,970
9.31E-22,971
7.35E-22,972
5.81E-22,973
4.58E-22,974
3.62E-22,975
2.85E-22,976
2.25E-22,977
1.77E-22,978
1.39E-22,979
1.10E-22,980
8.61E-23,981
6.77E-23,982
5.31E-23,983
4.17E-23,984
3.27E-23,985
2.56E-23,986
2.01E-23,987
1.57E-23,988
1.23E-23,989
9.63E-24,990
7.53E-24,991
5.88E-24,992
4.59E-24,993
3.58E-24,994
2.79E-24,995
2.18E-24,996
1.70E-24,997
1.32E-24,998
1.03E-24,999
7.99E-25,1000
